Frame,Angle
112,"{'Flexão_CotoveloD': 175.03934291784606, 'Flexão_CotoveloE': 173.85416078320011, 'Abdução_OmbroE': 176.8834871451263, 'Abdução_OmbroD': 167.29383864046832, 'Flexão_OmbroE': 135.1042730655406, 'Flexão_OmbroD': 91.93593095247142}"
114,"{'Flexão_CotoveloD': 174.6659655517921, 'Flexão_CotoveloE': 179.55022677706086, 'Abdução_OmbroE': 179.76407315481222, 'Abdução_OmbroD': 169.5090364963404, 'Flexão_OmbroE': 138.762272353054, 'Flexão_OmbroD': 93.86559066934262}"
116,"{'Flexão_CotoveloD': 175.95988463828516, 'Flexão_CotoveloE': 179.4411114633311, 'Abdução_OmbroE': 177.7502102586104, 'Abdução_OmbroD': 169.5684276988341, 'Flexão_OmbroE': 144.06875472385542, 'Flexão_OmbroD': 83.21422646914287}"
118,"{'Flexão_CotoveloD': 171.16979525713234, 'Flexão_CotoveloE': 178.4573243616966, 'Abdução_OmbroE': 176.9664808442851, 'Abdução_OmbroD': 166.70512569197237, 'Flexão_OmbroE': 145.70593975383832, 'Flexão_OmbroD': 77.49123403923888}"
120,"{'Flexão_CotoveloD': 166.661730112188, 'Flexão_CotoveloE': 156.8132474891144, 'Abdução_OmbroE': 170.85776233171714, 'Abdução_OmbroD': 167.82762004591342, 'Flexão_OmbroE': 144.87253054686374, 'Flexão_OmbroD': 95.56432628599705}"
122,"{'Flexão_CotoveloD': 161.85529837200207, 'Flexão_CotoveloE': 26.435429086508577, 'Abdução_OmbroE': 166.49411453700415, 'Abdução_OmbroD': 166.36672211945285, 'Flexão_OmbroE': 150.3118826838965, 'Flexão_OmbroD': 86.9999539612602}"
124,"{'Flexão_CotoveloD': 177.54379174507744, 'Flexão_CotoveloE': 175.91801478338346, 'Abdução_OmbroE': 176.35816317367934, 'Abdução_OmbroD': 168.8393210592555, 'Flexão_OmbroE': 145.24051711539983, 'Flexão_OmbroD': 89.85461469138318}"
126,"{'Flexão_CotoveloD': 172.72285461667363, 'Flexão_CotoveloE': 177.73611488062107, 'Abdução_OmbroE': 176.10575120675625, 'Abdução_OmbroD': 168.29469810308782, 'Flexão_OmbroE': 138.2630058446892, 'Flexão_OmbroD': 103.80731043287388}"
128,"{'Flexão_CotoveloD': 171.02898543596265, 'Flexão_CotoveloE': 176.24346259918076, 'Abdução_OmbroE': 175.53744165148072, 'Abdução_OmbroD': 167.6917942045672, 'Flexão_OmbroE': 140.74309535622098, 'Flexão_OmbroD': 100.81663924399139}"
130,"{'Flexão_CotoveloD': 168.54501543033044, 'Flexão_CotoveloE': 177.28331200082025, 'Abdução_OmbroE': 175.37596106619773, 'Abdução_OmbroD': 165.91581167802835, 'Flexão_OmbroE': 129.97893028581896, 'Flexão_OmbroD': 109.6084706722499}"
132,"{'Flexão_CotoveloD': 165.06886452175792, 'Flexão_CotoveloE': 177.14102076410572, 'Abdução_OmbroE': 175.06155074998645, 'Abdução_OmbroD': 165.6443634863175, 'Flexão_OmbroE': 131.74023837860227, 'Flexão_OmbroD': 109.5345351450541}"
134,"{'Flexão_CotoveloD': 165.9360412585995, 'Flexão_CotoveloE': 175.954023183944, 'Abdução_OmbroE': 175.6091871714882, 'Abdução_OmbroD': 167.82914834204198, 'Flexão_OmbroE': 131.8601115305823, 'Flexão_OmbroD': 110.5916051881218}"
136,"{'Flexão_CotoveloD': 155.504436685473, 'Flexão_CotoveloE': 175.56983836742378, 'Abdução_OmbroE': 175.89296319859113, 'Abdução_OmbroD': 165.54582344775818, 'Flexão_OmbroE': 128.32637378118818, 'Flexão_OmbroD': 112.89472045591206}"
138,"{'Flexão_CotoveloD': 151.175954921706, 'Flexão_CotoveloE': 175.4794236874907, 'Abdução_OmbroE': 175.56400962971625, 'Abdução_OmbroD': 166.65195162460074, 'Flexão_OmbroE': 130.66251022188206, 'Flexão_OmbroD': 110.4547767256537}"
140,"{'Flexão_CotoveloD': 164.5274843044608, 'Flexão_CotoveloE': 175.20588826624325, 'Abdução_OmbroE': 175.22131795795977, 'Abdução_OmbroD': 167.9211677988873, 'Flexão_OmbroE': 136.6120527580726, 'Flexão_OmbroD': 105.39081395566586}"
142,"{'Flexão_CotoveloD': 131.7195997575999, 'Flexão_CotoveloE': 176.51244132085998, 'Abdução_OmbroE': 174.09303800926978, 'Abdução_OmbroD': 164.90231625353297, 'Flexão_OmbroE': 122.06248925071117, 'Flexão_OmbroD': 116.95867572858828}"
144,"{'Flexão_CotoveloD': 151.17417844079415, 'Flexão_CotoveloE': 174.95365743900703, 'Abdução_OmbroE': 175.63666251495118, 'Abdução_OmbroD': 164.7351934740791, 'Flexão_OmbroE': 74.55838034064176, 'Flexão_OmbroD': 134.5517997975188}"
146,"{'Flexão_CotoveloD': 93.30165649050896, 'Flexão_CotoveloE': 174.9681033953192, 'Abdução_OmbroE': 174.3464032886367, 'Abdução_OmbroD': 162.48518983419513, 'Flexão_OmbroE': 112.83915839158374, 'Flexão_OmbroD': 119.73743520806694}"
148,"{'Flexão_CotoveloD': 105.05741273431624, 'Flexão_CotoveloE': 174.02480365928233, 'Abdução_OmbroE': 174.10152083617854, 'Abdução_OmbroD': 166.24101888293973, 'Flexão_OmbroE': 134.31240113527346, 'Flexão_OmbroD': 106.85183955477383}"
150,"{'Flexão_CotoveloD': 83.28816862220734, 'Flexão_CotoveloE': 174.3270217177325, 'Abdução_OmbroE': 173.12396545546414, 'Abdução_OmbroD': 163.85645750068431, 'Flexão_OmbroE': 131.32006414790123, 'Flexão_OmbroD': 107.07994114442982}"
152,"{'Flexão_CotoveloD': 68.86472125070412, 'Flexão_CotoveloE': 173.82326573723986, 'Abdução_OmbroE': 173.06165829670226, 'Abdução_OmbroD': 160.58503977531487, 'Flexão_OmbroE': 119.29137845345417, 'Flexão_OmbroD': 113.04299058896262}"
