Frame,Angle
51,"{'Flexão_CotoveloD': 109.43277793050086, 'Flexão_CotoveloE': 130.28576506355355, 'Abdução_OmbroE': 159.8244520464201, 'Abdução_OmbroD': 118.83102415698733, 'Flexão_OmbroE': 111.71581698950432, 'Flexão_OmbroD': 51.16111759936126}"
52,"{'Flexão_CotoveloD': 110.61140732832696, 'Flexão_CotoveloE': 140.77609179357214, 'Abdução_OmbroE': 149.1045345579642, 'Abdução_OmbroD': 118.16310941850462, 'Flexão_OmbroE': 120.18090239800787, 'Flexão_OmbroD': 45.796184648795304}"
53,"{'Flexão_CotoveloD': 113.30049433952712, 'Flexão_CotoveloE': 151.93315356709863, 'Abdução_OmbroE': 135.16733899783588, 'Abdução_OmbroD': 114.99447509722293, 'Flexão_OmbroE': 129.25063108738436, 'Flexão_OmbroD': 36.764758250092484}"
54,"{'Flexão_CotoveloD': 113.61230722786901, 'Flexão_CotoveloE': 155.10988684537884, 'Abdução_OmbroE': 133.08828208369275, 'Abdução_OmbroD': 117.37462023619148, 'Flexão_OmbroE': 132.00208033717774, 'Flexão_OmbroD': 39.06853654542647}"
55,"{'Flexão_CotoveloD': 115.2727400575675, 'Flexão_CotoveloE': 162.759407646697, 'Abdução_OmbroE': 126.88747157628876, 'Abdução_OmbroD': 120.04039609171605, 'Flexão_OmbroE': 136.80893589658373, 'Flexão_OmbroD': 40.2938398521178}"
56,"{'Flexão_CotoveloD': 115.6527527583448, 'Flexão_CotoveloE': 162.61315181502516, 'Abdução_OmbroE': 131.3782760061958, 'Abdução_OmbroD': 121.6782522304403, 'Flexão_OmbroE': 138.88490800017732, 'Flexão_OmbroD': 34.496287748861164}"
57,"{'Flexão_CotoveloD': 118.48474045276348, 'Flexão_CotoveloE': 159.71241186234755, 'Abdução_OmbroE': 133.1123864742305, 'Abdução_OmbroD': 119.0933999391983, 'Flexão_OmbroE': 136.8462883106482, 'Flexão_OmbroD': 32.13870755538963}"
58,"{'Flexão_CotoveloD': 114.72323632838702, 'Flexão_CotoveloE': 160.47569814660653, 'Abdução_OmbroE': 130.56608703402486, 'Abdução_OmbroD': 119.49878362196938, 'Flexão_OmbroE': 137.57739466453933, 'Flexão_OmbroD': 34.939066301566186}"
59,"{'Flexão_CotoveloD': 110.14407653647393, 'Flexão_CotoveloE': 157.8102837732651, 'Abdução_OmbroE': 134.64757168125442, 'Abdução_OmbroD': 117.89411225702862, 'Flexão_OmbroE': 134.87643266266753, 'Flexão_OmbroD': 33.5815365439002}"
60,"{'Flexão_CotoveloD': 121.35653709454135, 'Flexão_CotoveloE': 152.54092564945057, 'Abdução_OmbroE': 142.01963756488607, 'Abdução_OmbroD': 113.95362324682681, 'Flexão_OmbroE': 131.80657169120576, 'Flexão_OmbroD': 28.604881930139612}"
