Frame,Angle
110,"{'Flexão_CotoveloD': 158.13150007253384, 'Flexão_CotoveloE': 173.39062222494758, 'Abdução_OmbroE': 172.52485076514017, 'Abdução_OmbroD': 161.66200524324196, 'Flexão_OmbroE': 111.28896363380177, 'Flexão_OmbroD': 119.38453940466265}"
112,"{'Flexão_CotoveloD': 106.69106705595335, 'Flexão_CotoveloE': 145.27033038583338, 'Abdução_OmbroE': 165.79839270406222, 'Abdução_OmbroD': 153.98953114369564, 'Flexão_OmbroE': 109.80178990692207, 'Flexão_OmbroD': 109.86640177956117}"
114,"{'Flexão_CotoveloD': 167.00207701233379, 'Flexão_CotoveloE': 175.01806915284197, 'Abdução_OmbroE': 174.55115187472268, 'Abdução_OmbroD': 166.5107772076581, 'Flexão_OmbroE': 113.43980480873542, 'Flexão_OmbroD': 124.08079893051591}"
116,"{'Flexão_CotoveloD': 163.96048150496506, 'Flexão_CotoveloE': 175.12216505394488, 'Abdução_OmbroE': 174.00327943384275, 'Abdução_OmbroD': 162.64974125868417, 'Flexão_OmbroE': 112.17836308157324, 'Flexão_OmbroD': 120.04793625239832}"
118,"{'Flexão_CotoveloD': 170.02770373290252, 'Flexão_CotoveloE': 175.21496271226033, 'Abdução_OmbroE': 176.5060223126841, 'Abdução_OmbroD': 168.03547537140514, 'Flexão_OmbroE': 112.01773558146168, 'Flexão_OmbroD': 129.63819701621648}"
120,"{'Flexão_CotoveloD': 167.6922587770873, 'Flexão_CotoveloE': 174.9482060087173, 'Abdução_OmbroE': 176.43491384192833, 'Abdução_OmbroD': 168.62568982571977, 'Flexão_OmbroE': 112.95590864589751, 'Flexão_OmbroD': 127.7065632455984}"
122,"{'Flexão_CotoveloD': 165.22411597514906, 'Flexão_CotoveloE': 173.72138987559, 'Abdução_OmbroE': 177.4521318543671, 'Abdução_OmbroD': 169.42524473175555, 'Flexão_OmbroE': 114.03731581332652, 'Flexão_OmbroD': 130.12768623397338}"
124,"{'Flexão_CotoveloD': 168.44183004755865, 'Flexão_CotoveloE': 175.20709489794191, 'Abdução_OmbroE': 176.75263911503586, 'Abdução_OmbroD': 170.00781237189867, 'Flexão_OmbroE': 115.090072106339, 'Flexão_OmbroD': 130.56031633299446}"
126,"{'Flexão_CotoveloD': 166.52139516395124, 'Flexão_CotoveloE': 176.79350214374975, 'Abdução_OmbroE': 175.26483053298162, 'Abdução_OmbroD': 171.63692858554856, 'Flexão_OmbroE': 117.31222484640284, 'Flexão_OmbroD': 130.01664555271464}"
128,"{'Flexão_CotoveloD': 166.30804159649006, 'Flexão_CotoveloE': 177.36810198867516, 'Abdução_OmbroE': 176.1134106298849, 'Abdução_OmbroD': 171.71441980682448, 'Flexão_OmbroE': 115.47243184198847, 'Flexão_OmbroD': 130.75061845848285}"
130,"{'Flexão_CotoveloD': 168.1966136678234, 'Flexão_CotoveloE': 179.46733078154196, 'Abdução_OmbroE': 175.95522506890342, 'Abdução_OmbroD': 173.04871639858814, 'Flexão_OmbroE': 119.73253607201914, 'Flexão_OmbroD': 128.3587099490769}"
132,"{'Flexão_CotoveloD': 169.95247900100364, 'Flexão_CotoveloE': 179.04401556640116, 'Abdução_OmbroE': 175.62869447293326, 'Abdução_OmbroD': 174.31781231007625, 'Flexão_OmbroE': 124.48539589728036, 'Flexão_OmbroD': 127.35336403961408}"
