Frame,Angle
132,"{'Flexão_Cab': 133.77403545941695, 'Flexão_Tro': 170.56734120984305, 'Rotação_Tro': 1.6525556297932276}"
133,"{'Flexão_Cab': 129.66908723782842, 'Flexão_Tro': 168.7275526559292, 'Rotação_Tro': 1.6334377755797282}"
134,"{'Flexão_Cab': 129.05116633185554, 'Flexão_Tro': 167.54142747775407, 'Rotação_Tro': 2.0342164143384642}"
135,"{'Flexão_Cab': 127.19064933133063, 'Flexão_Tro': 165.144390593153, 'Rotação_Tro': 1.7347845083146909}"
136,"{'Flexão_Cab': 128.34134340107602, 'Flexão_Tro': 164.48364398419935, 'Rotação_Tro': 2.3157104147712424}"
137,"{'Flexão_Cab': 129.38459561350652, 'Flexão_Tro': 170.1304605179688, 'Rotação_Tro': 1.37144164238476}"
138,"{'Flexão_Cab': 128.95317056057544, 'Flexão_Tro': 171.8070597612592, 'Rotação_Tro': 1.3186396773713007}"
139,"{'Flexão_Cab': 124.71242866761924, 'Flexão_Tro': 174.1169737719018, 'Rotação_Tro': 1.6630212416509318}"
140,"{'Flexão_Cab': 125.2159262919317, 'Flexão_Tro': 172.70194330809255, 'Rotação_Tro': 2.058791679555949}"
141,"{'Flexão_Cab': 122.21437915670087, 'Flexão_Tro': 171.70491777417547, 'Rotação_Tro': 1.5682815534366379}"
142,"{'Flexão_Cab': 122.48386939907893, 'Flexão_Tro': 172.26179678171115, 'Rotação_Tro': 1.8731671771001874}"
143,"{'Flexão_Cab': 123.80080558334177, 'Flexão_Tro': 170.88045647296775, 'Rotação_Tro': 1.5308740926289317}"
144,"{'Flexão_Cab': 124.96591776129372, 'Flexão_Tro': 173.1461202826697, 'Rotação_Tro': 1.3466917176719018}"
145,"{'Flexão_Cab': 124.67635364520358, 'Flexão_Tro': 171.95080076289875, 'Rotação_Tro': 1.259508960573271}"
146,"{'Flexão_Cab': 122.18867591268754, 'Flexão_Tro': 172.00108535751468, 'Rotação_Tro': 1.3451601031526867}"
