Frame,Angle
178,"{'Flexão_CotoveloD': 68.90906754217364, 'Flexão_CotoveloE': 130.69615626194638, 'Abdução_OmbroE': 133.87284261125234, 'Abdução_OmbroD': 138.77523330024576, 'Flexão_OmbroE': 99.73671314382086, 'Flexão_OmbroD': 57.115834188885685}"
180,"{'Flexão_CotoveloD': 68.03791974001338, 'Flexão_CotoveloE': 140.12993987875728, 'Abdução_OmbroE': 138.09469142596802, 'Abdução_OmbroD': 139.72664705606448, 'Flexão_OmbroE': 101.33611264753092, 'Flexão_OmbroD': 68.31404933671443}"
182,"{'Flexão_CotoveloD': 66.4015015207355, 'Flexão_CotoveloE': 126.97657629650004, 'Abdução_OmbroE': 134.2456178256169, 'Abdução_OmbroD': 141.52261291220708, 'Flexão_OmbroE': 102.16580809689277, 'Flexão_OmbroD': 57.64618287061404}"
184,"{'Flexão_CotoveloD': 70.03858318426325, 'Flexão_CotoveloE': 135.60506061722836, 'Abdução_OmbroE': 134.69285202475618, 'Abdução_OmbroD': 138.00893690286313, 'Flexão_OmbroE': 99.73133804607016, 'Flexão_OmbroD': 62.34506294685498}"
186,"{'Flexão_CotoveloD': 67.4394420918143, 'Flexão_CotoveloE': 121.82483019706473, 'Abdução_OmbroE': 131.79614880656806, 'Abdução_OmbroD': 140.4919270814051, 'Flexão_OmbroE': 98.77991912702305, 'Flexão_OmbroD': 59.23143071985899}"
188,"{'Flexão_CotoveloD': 67.50795812810054, 'Flexão_CotoveloE': 120.97981089475343, 'Abdução_OmbroE': 131.5407272444245, 'Abdução_OmbroD': 140.52280636705385, 'Flexão_OmbroE': 100.73053207970138, 'Flexão_OmbroD': 52.78257380005428}"
190,"{'Flexão_CotoveloD': 67.63640772927539, 'Flexão_CotoveloE': 127.91842114728554, 'Abdução_OmbroE': 132.9692037817776, 'Abdução_OmbroD': 140.49343661427673, 'Flexão_OmbroE': 102.21148783454589, 'Flexão_OmbroD': 53.918778204312886}"
192,"{'Flexão_CotoveloD': 66.38511266055941, 'Flexão_CotoveloE': 120.2516629959047, 'Abdução_OmbroE': 131.3604050146993, 'Abdução_OmbroD': 141.33718649705907, 'Flexão_OmbroE': 100.01105881218577, 'Flexão_OmbroD': 55.02475579042621}"
194,"{'Flexão_CotoveloD': 65.02372020371692, 'Flexão_CotoveloE': 127.81260235443135, 'Abdução_OmbroE': 134.41257357191955, 'Abdução_OmbroD': 141.97907264391625, 'Flexão_OmbroE': 100.99168170887131, 'Flexão_OmbroD': 62.54606254054548}"
196,"{'Flexão_CotoveloD': 67.59819597584033, 'Flexão_CotoveloE': 130.61991940846116, 'Abdução_OmbroE': 135.34817697541718, 'Abdução_OmbroD': 140.15425760638618, 'Flexão_OmbroE': 98.54158507678375, 'Flexão_OmbroD': 68.82908402715049}"
198,"{'Flexão_CotoveloD': 65.91705484345243, 'Flexão_CotoveloE': 133.1038904515047, 'Abdução_OmbroE': 137.4842115636302, 'Abdução_OmbroD': 140.76510010252895, 'Flexão_OmbroE': 102.67951372195218, 'Flexão_OmbroD': 64.03162868039821}"
