Frame,Angle
232,"{'Flexão_Cab': 62.841443452693255, 'Flexão_Tro': 161.17648123251283, 'Rotação_Tro': 2.7226999328305808}"
234,"{'Flexão_Cab': 63.40530571031181, 'Flexão_Tro': 162.75947047068638, 'Rotação_Tro': 2.8607277711475736}"
236,"{'Flexão_Cab': 70.68071042206458, 'Flexão_Tro': 170.4059547771319, 'Rotação_Tro': 3.7998822136020465}"
238,"{'Flexão_Cab': 61.06515430074958, 'Flexão_Tro': 157.1328981531336, 'Rotação_Tro': 2.4165002144546825}"
240,"{'Flexão_Cab': 64.07504447100092, 'Flexão_Tro': 165.92825812524464, 'Rotação_Tro': 3.885814259713688}"
242,"{'Flexão_Cab': 64.83462536853735, 'Flexão_Tro': 162.77190975716508, 'Rotação_Tro': 3.220933999158011}"
244,"{'Flexão_Cab': 61.84804289121594, 'Flexão_Tro': 164.1819461499593, 'Rotação_Tro': 2.63057006106739}"
246,"{'Flexão_Cab': 62.8237309859028, 'Flexão_Tro': 164.75434990969995, 'Rotação_Tro': 2.5462062794718046}"
248,"{'Flexão_Cab': 64.68553424908885, 'Flexão_Tro': 165.26411075976026, 'Rotação_Tro': 3.7044940821814625}"
250,"{'Flexão_Cab': 68.05740754301283, 'Flexão_Tro': 169.45197363198167, 'Rotação_Tro': 2.894631816151103}"
252,"{'Flexão_Cab': 61.883803099759916, 'Flexão_Tro': 157.99589214296145, 'Rotação_Tro': 2.670990753640504}"
254,"{'Flexão_Cab': 67.07608424780643, 'Flexão_Tro': 163.3969425264421, 'Rotação_Tro': 2.901481015162485}"
256,"{'Flexão_Cab': 71.3417749267185, 'Flexão_Tro': 172.3540198793504, 'Rotação_Tro': 1.930057966502546}"
258,"{'Flexão_Cab': 65.49308088369013, 'Flexão_Tro': 165.32132707619724, 'Rotação_Tro': 2.387408082256951}"
260,"{'Flexão_Cab': 69.01956845544741, 'Flexão_Tro': 167.767023592796, 'Rotação_Tro': 2.718882314625298}"
262,"{'Flexão_Cab': 69.43654814104099, 'Flexão_Tro': 170.10017541777012, 'Rotação_Tro': 2.767086248926304}"
264,"{'Flexão_Cab': 64.88302433553693, 'Flexão_Tro': 165.14621558964706, 'Rotação_Tro': 2.588842649840859}"
266,"{'Flexão_Cab': 66.32183917001532, 'Flexão_Tro': 166.0937652856718, 'Rotação_Tro': 4.700274387162276}"
268,"{'Flexão_Cab': 71.03788462828004, 'Flexão_Tro': 169.91957496072658, 'Rotação_Tro': 3.4519051343967826}"
270,"{'Flexão_Cab': 63.05588559122128, 'Flexão_Tro': 163.65152283363676, 'Rotação_Tro': 3.9507867473232774}"
272,"{'Flexão_Cab': 63.81999674831219, 'Flexão_Tro': 164.77851688095387, 'Rotação_Tro': 3.113122091493659}"
274,"{'Flexão_Cab': 62.55426729799554, 'Flexão_Tro': 165.94898076160695, 'Rotação_Tro': 2.879201151830473}"
276,"{'Flexão_Cab': 63.379087323388575, 'Flexão_Tro': 164.41881418217463, 'Rotação_Tro': 4.20494758090844}"
278,"{'Flexão_Cab': 63.97114961236372, 'Flexão_Tro': 169.62539186812677, 'Rotação_Tro': 3.673148055856903}"
280,"{'Flexão_Cab': 62.438026674529866, 'Flexão_Tro': 166.63837478300042, 'Rotação_Tro': 4.813177097758679}"
282,"{'Flexão_Cab': 66.34121619871888, 'Flexão_Tro': 168.92296079262815, 'Rotação_Tro': 3.9587266449964336}"
284,"{'Flexão_Cab': 64.25518141756861, 'Flexão_Tro': 170.10247356199858, 'Rotação_Tro': 2.0097214821517784}"
286,"{'Flexão_Cab': 61.184504343235574, 'Flexão_Tro': 163.25400810138441, 'Rotação_Tro': 2.6223887270278907}"
288,"{'Flexão_Cab': 67.59572126318687, 'Flexão_Tro': 171.5726373940263, 'Rotação_Tro': 2.385128168595186}"
290,"{'Flexão_Cab': 67.6159431348626, 'Flexão_Tro': 170.64380053459078, 'Rotação_Tro': 3.1992643756663206}"
292,"{'Flexão_Cab': 66.35759664380821, 'Flexão_Tro': 168.77358348382532, 'Rotação_Tro': 2.1398880186133304}"
