Frame,Angle
74,"{'Flexão_CotoveloD': 98.73318015835807, 'Flexão_CotoveloE': 98.63785364436026, 'Abdução_OmbroE': 159.71540083886694, 'Abdução_OmbroD': 132.23788662529927, 'Flexão_OmbroE': 72.57994131662441, 'Flexão_OmbroD': 62.78824304492365}"
75,"{'Flexão_CotoveloD': 99.50610196843535, 'Flexão_CotoveloE': 97.6322322701223, 'Abdução_OmbroE': 158.14981194781132, 'Abdução_OmbroD': 131.6761435934441, 'Flexão_OmbroE': 70.03221216758591, 'Flexão_OmbroD': 62.97903499878187}"
76,"{'Flexão_CotoveloD': 98.99647077008309, 'Flexão_CotoveloE': 96.64645103314481, 'Abdução_OmbroE': 159.22429008601947, 'Abdução_OmbroD': 132.12047360830533, 'Flexão_OmbroE': 71.39287016988473, 'Flexão_OmbroD': 63.88215027218553}"
77,"{'Flexão_CotoveloD': 98.56656385983197, 'Flexão_CotoveloE': 93.56742968567268, 'Abdução_OmbroE': 157.78391632122495, 'Abdução_OmbroD': 130.79338865424782, 'Flexão_OmbroE': 68.3829649466765, 'Flexão_OmbroD': 63.7591819124535}"
78,"{'Flexão_CotoveloD': 100.32034357886698, 'Flexão_CotoveloE': 94.17180827530605, 'Abdução_OmbroE': 156.91812034539558, 'Abdução_OmbroD': 131.093794992352, 'Flexão_OmbroE': 66.57773707732507, 'Flexão_OmbroD': 64.97639375665209}"
79,"{'Flexão_CotoveloD': 99.43099023370581, 'Flexão_CotoveloE': 91.20787970828216, 'Abdução_OmbroE': 154.1083555667946, 'Abdução_OmbroD': 129.73985350504427, 'Flexão_OmbroE': 62.0810150937064, 'Flexão_OmbroD': 64.13867484002935}"
80,"{'Flexão_CotoveloD': 96.56025284523429, 'Flexão_CotoveloE': 89.28267682201084, 'Abdução_OmbroE': 150.3139974355723, 'Abdução_OmbroD': 129.3634441443667, 'Flexão_OmbroE': 61.04346402549638, 'Flexão_OmbroD': 60.84520103230679}"
81,"{'Flexão_CotoveloD': 99.53241869407653, 'Flexão_CotoveloE': 90.59195278973887, 'Abdução_OmbroE': 150.8936950222319, 'Abdução_OmbroD': 129.68676111490373, 'Flexão_OmbroE': 60.87635774344595, 'Flexão_OmbroD': 61.590363888710414}"
82,"{'Flexão_CotoveloD': 100.5288596372656, 'Flexão_CotoveloE': 91.17784859930434, 'Abdução_OmbroE': 149.1937865557557, 'Abdução_OmbroD': 131.39997709575377, 'Flexão_OmbroE': 61.99310644354975, 'Flexão_OmbroD': 61.43066563215075}"
83,"{'Flexão_CotoveloD': 99.256440061083, 'Flexão_CotoveloE': 91.46652637984702, 'Abdução_OmbroE': 148.60190690270284, 'Abdução_OmbroD': 131.40635982815326, 'Flexão_OmbroE': 62.799296423518115, 'Flexão_OmbroD': 59.812257846150885}"
84,"{'Flexão_CotoveloD': 97.54025693385533, 'Flexão_CotoveloE': 91.66337410801582, 'Abdução_OmbroE': 147.78527916016765, 'Abdução_OmbroD': 130.36143285007813, 'Flexão_OmbroE': 62.76065464304318, 'Flexão_OmbroD': 58.307024786809436}"
85,"{'Flexão_CotoveloD': 93.32806303805455, 'Flexão_CotoveloE': 85.30080196037402, 'Abdução_OmbroE': 145.71298896608516, 'Abdução_OmbroD': 126.696179378854, 'Flexão_OmbroE': 56.26269092470268, 'Flexão_OmbroD': 56.35921969326675}"
86,"{'Flexão_CotoveloD': 94.56639464650125, 'Flexão_CotoveloE': 86.55542903013895, 'Abdução_OmbroE': 145.75514997653937, 'Abdução_OmbroD': 127.79846008139947, 'Flexão_OmbroE': 57.658234093091394, 'Flexão_OmbroD': 56.693135826059205}"
87,"{'Flexão_CotoveloD': 94.43123753967213, 'Flexão_CotoveloE': 86.13078251617587, 'Abdução_OmbroE': 145.22570502747925, 'Abdução_OmbroD': 128.49742975083825, 'Flexão_OmbroE': 57.829904041724745, 'Flexão_OmbroD': 57.086345083222156}"
88,"{'Flexão_CotoveloD': 94.44634089011299, 'Flexão_CotoveloE': 87.90762253417101, 'Abdução_OmbroE': 145.69403544234447, 'Abdução_OmbroD': 130.09317524323436, 'Flexão_OmbroE': 61.38604828887421, 'Flexão_OmbroD': 57.06100084101203}"
89,"{'Flexão_CotoveloD': 92.50524794241053, 'Flexão_CotoveloE': 87.28367313636473, 'Abdução_OmbroE': 142.4173585430653, 'Abdução_OmbroD': 129.15467983873071, 'Flexão_OmbroE': 58.66248432893687, 'Flexão_OmbroD': 55.19972747273252}"
90,"{'Flexão_CotoveloD': 93.96391529692883, 'Flexão_CotoveloE': 85.51218326040359, 'Abdução_OmbroE': 144.4534266139297, 'Abdução_OmbroD': 129.17840199372583, 'Flexão_OmbroE': 60.15475714091687, 'Flexão_OmbroD': 56.79502979761254}"
91,"{'Flexão_CotoveloD': 93.50865056436815, 'Flexão_CotoveloE': 85.54172080397252, 'Abdução_OmbroE': 143.60723393273017, 'Abdução_OmbroD': 128.91609540429994, 'Flexão_OmbroE': 59.700045058172606, 'Flexão_OmbroD': 56.29407216650573}"
92,"{'Flexão_CotoveloD': 96.33172632385869, 'Flexão_CotoveloE': 90.4780328306829, 'Abdução_OmbroE': 143.79871749306045, 'Abdução_OmbroD': 131.68647843009157, 'Flexão_OmbroE': 63.406113656977, 'Flexão_OmbroD': 57.59388121316606}"
