Frame,Angle
65,"{'Flexão_CotoveloD': 97.93645692521271, 'Flexão_CotoveloE': 100.22057762889017, 'Abdução_OmbroE': 152.10948102841925, 'Abdução_OmbroD': 122.70763269481955, 'Flexão_OmbroE': 71.53133302642729, 'Flexão_OmbroD': 54.006549360766414}"
66,"{'Flexão_CotoveloD': 93.90790587916534, 'Flexão_CotoveloE': 98.76261474837214, 'Abdução_OmbroE': 150.67886433420557, 'Abdução_OmbroD': 121.90591011388659, 'Flexão_OmbroE': 69.12235333655728, 'Flexão_OmbroD': 52.54669934363744}"
67,"{'Flexão_CotoveloD': 95.29006972923086, 'Flexão_CotoveloE': 99.56517433623313, 'Abdução_OmbroE': 149.92985768628526, 'Abdução_OmbroD': 122.21643742545841, 'Flexão_OmbroE': 69.07683377071359, 'Flexão_OmbroD': 52.40019031853508}"
68,"{'Flexão_CotoveloD': 97.7306474757121, 'Flexão_CotoveloE': 98.0878315591461, 'Abdução_OmbroE': 150.4094843933231, 'Abdução_OmbroD': 121.9642382307476, 'Flexão_OmbroE': 68.34819682083541, 'Flexão_OmbroD': 54.48851661073073}"
69,"{'Flexão_CotoveloD': 104.66276332804784, 'Flexão_CotoveloE': 102.82238575389647, 'Abdução_OmbroE': 159.52389700648442, 'Abdução_OmbroD': 123.50942528897397, 'Flexão_OmbroE': 77.18556885648765, 'Flexão_OmbroD': 61.41350792099871}"
70,"{'Flexão_CotoveloD': 101.62384461599682, 'Flexão_CotoveloE': 101.644355100008, 'Abdução_OmbroE': 156.57573385146637, 'Abdução_OmbroD': 122.93893901480362, 'Flexão_OmbroE': 75.11889425062195, 'Flexão_OmbroD': 57.960078738402444}"
71,"{'Flexão_CotoveloD': 104.42762379280093, 'Flexão_CotoveloE': 102.39478543525163, 'Abdução_OmbroE': 159.30162495795224, 'Abdução_OmbroD': 123.01393725787455, 'Flexão_OmbroE': 77.52610186523637, 'Flexão_OmbroD': 61.06231223994749}"
72,"{'Flexão_CotoveloD': 102.35918492712827, 'Flexão_CotoveloE': 104.17382316968148, 'Abdução_OmbroE': 156.87235662680988, 'Abdução_OmbroD': 123.27456800710654, 'Flexão_OmbroE': 77.00309021861986, 'Flexão_OmbroD': 57.77913086888803}"
73,"{'Flexão_CotoveloD': 99.11764006248582, 'Flexão_CotoveloE': 101.16142501177325, 'Abdução_OmbroE': 154.35728773878301, 'Abdução_OmbroD': 122.87487441361824, 'Flexão_OmbroE': 73.98514525792028, 'Flexão_OmbroD': 55.993633580542394}"
74,"{'Flexão_CotoveloD': 89.09200446768989, 'Flexão_CotoveloE': 98.3495277135143, 'Abdução_OmbroE': 146.5821180169337, 'Abdução_OmbroD': 120.22976943319051, 'Flexão_OmbroE': 67.68629716075476, 'Flexão_OmbroD': 45.03036971969223}"
75,"{'Flexão_CotoveloD': 88.13141655503337, 'Flexão_CotoveloE': 98.32860056893895, 'Abdução_OmbroE': 145.23416231180929, 'Abdução_OmbroD': 120.1691316603451, 'Flexão_OmbroE': 66.99052626343719, 'Flexão_OmbroD': 44.029460642930275}"
76,"{'Flexão_CotoveloD': 89.25734828083303, 'Flexão_CotoveloE': 97.21098467916275, 'Abdução_OmbroE': 145.1438252091544, 'Abdução_OmbroD': 120.76222680367778, 'Flexão_OmbroE': 66.02699514126145, 'Flexão_OmbroD': 46.97041664240061}"
77,"{'Flexão_CotoveloD': 89.95347152055211, 'Flexão_CotoveloE': 96.904288351173, 'Abdução_OmbroE': 146.08271372744218, 'Abdução_OmbroD': 120.94673747621073, 'Flexão_OmbroE': 67.18925189415444, 'Flexão_OmbroD': 47.58013350364371}"
78,"{'Flexão_CotoveloD': 90.07843547971903, 'Flexão_CotoveloE': 97.11664625823248, 'Abdução_OmbroE': 146.08367907450418, 'Abdução_OmbroD': 121.20410149885711, 'Flexão_OmbroE': 67.81977518715264, 'Flexão_OmbroD': 47.8003437969154}"
79,"{'Flexão_CotoveloD': 86.97656745580262, 'Flexão_CotoveloE': 95.37133642391696, 'Abdução_OmbroE': 143.20587631070524, 'Abdução_OmbroD': 119.36872591703357, 'Flexão_OmbroE': 64.05913393161191, 'Flexão_OmbroD': 43.54400074999322}"
80,"{'Flexão_CotoveloD': 86.16620041694385, 'Flexão_CotoveloE': 94.74846612171201, 'Abdução_OmbroE': 143.62039329190372, 'Abdução_OmbroD': 119.73348145282438, 'Flexão_OmbroE': 64.88673206308444, 'Flexão_OmbroD': 43.245726708815965}"
81,"{'Flexão_CotoveloD': 88.91805117001394, 'Flexão_CotoveloE': 93.7271948311693, 'Abdução_OmbroE': 144.82337145229786, 'Abdução_OmbroD': 120.46957699513746, 'Flexão_OmbroE': 65.14227640389288, 'Flexão_OmbroD': 47.41492098413789}"
82,"{'Flexão_CotoveloD': 86.52063195212635, 'Flexão_CotoveloE': 97.49173436415738, 'Abdução_OmbroE': 147.54305559988615, 'Abdução_OmbroD': 120.48270413523412, 'Flexão_OmbroE': 69.82861259903562, 'Flexão_OmbroD': 44.05201432377882}"
83,"{'Flexão_CotoveloD': 97.63898323342472, 'Flexão_CotoveloE': 92.59220245482857, 'Abdução_OmbroE': 147.60205317337602, 'Abdução_OmbroD': 121.22049732811085, 'Flexão_OmbroE': 63.11927089830638, 'Flexão_OmbroD': 57.99577343659365}"
84,"{'Flexão_CotoveloD': 92.45104676274576, 'Flexão_CotoveloE': 94.30412781756928, 'Abdução_OmbroE': 144.2365223238023, 'Abdução_OmbroD': 120.40549255789679, 'Flexão_OmbroE': 62.93071007578902, 'Flexão_OmbroD': 50.29309985846123}"
