Frame,Angle
124,"{'Flexão_Cab': 136.316491361158, 'Flexão_Tro': 148.9809957523466, 'Rotação_Tro': 1.4623876006973464}"
125,"{'Flexão_Cab': 133.73459741718597, 'Flexão_Tro': 153.93579023024193, 'Rotação_Tro': 1.6050587633440667}"
126,"{'Flexão_Cab': 133.92513463584302, 'Flexão_Tro': 153.67217893100803, 'Rotação_Tro': 1.8139955094826556}"
127,"{'Flexão_Cab': 133.09926624101504, 'Flexão_Tro': 152.90276163562015, 'Rotação_Tro': 1.8420625337377172}"
128,"{'Flexão_Cab': 128.29239009167685, 'Flexão_Tro': 149.2426707096772, 'Rotação_Tro': 2.029266980597206}"
129,"{'Flexão_Cab': 126.94348167229481, 'Flexão_Tro': 145.1567169278804, 'Rotação_Tro': 2.0679277553917754}"
130,"{'Flexão_Cab': 123.97323889503693, 'Flexão_Tro': 147.40984880976555, 'Rotação_Tro': 2.4112762587028023}"
131,"{'Flexão_Cab': 123.9117457341998, 'Flexão_Tro': 145.85192824291954, 'Rotação_Tro': 2.0400750638145055}"
132,"{'Flexão_Cab': 127.03858406690512, 'Flexão_Tro': 142.5591318581985, 'Rotação_Tro': 1.7096536727534415}"
133,"{'Flexão_Cab': 124.85403153125814, 'Flexão_Tro': 141.8740610618737, 'Rotação_Tro': 1.9254945476972312}"
134,"{'Flexão_Cab': 124.53905459093428, 'Flexão_Tro': 142.32306389320158, 'Rotação_Tro': 1.8588020622085788}"
135,"{'Flexão_Cab': 123.43691168483626, 'Flexão_Tro': 142.14091159378034, 'Rotação_Tro': 1.8305862287851598}"
136,"{'Flexão_Cab': 121.78972320922776, 'Flexão_Tro': 142.36196671172766, 'Rotação_Tro': 2.0810626267630137}"
137,"{'Flexão_Cab': 121.03004907175792, 'Flexão_Tro': 144.21818837671873, 'Rotação_Tro': 2.3075535850906417}"
138,"{'Flexão_Cab': 119.64262219000688, 'Flexão_Tro': 141.4858729984381, 'Rotação_Tro': 1.8575230661836284}"
139,"{'Flexão_Cab': 116.52495371811176, 'Flexão_Tro': 143.922545626091, 'Rotação_Tro': 1.9880461998007564}"
140,"{'Flexão_Cab': 113.75013424808837, 'Flexão_Tro': 145.8250857841662, 'Rotação_Tro': 1.8376581434229453}"
141,"{'Flexão_Cab': 110.96368328002565, 'Flexão_Tro': 146.77675819986854, 'Rotação_Tro': 1.5445685538422966}"
142,"{'Flexão_Cab': 107.50310860109683, 'Flexão_Tro': 143.68498649127358, 'Rotação_Tro': 1.8264152942326939}"
143,"{'Flexão_Cab': 105.31511288301066, 'Flexão_Tro': 144.81913915143394, 'Rotação_Tro': 1.8125230307029492}"
144,"{'Flexão_Cab': 105.39944795319643, 'Flexão_Tro': 151.3484061441206, 'Rotação_Tro': 1.9432700291068403}"
145,"{'Flexão_Cab': 104.34199777415435, 'Flexão_Tro': 151.58481570637048, 'Rotação_Tro': 2.377360031730302}"
