Frame,Angle
252,"{'Flexão_Cab': 63.53352199854082, 'Flexão_Tro': 165.57485204668603, 'Rotação_Tro': 10.85415985768095}"
254,"{'Flexão_Cab': 62.146445472936264, 'Flexão_Tro': 164.02063004258582, 'Rotação_Tro': 11.352422810497526}"
256,"{'Flexão_Cab': 66.56245788826233, 'Flexão_Tro': 165.55940076750545, 'Rotação_Tro': 11.172196438571131}"
258,"{'Flexão_Cab': 62.80812297121102, 'Flexão_Tro': 162.66826099302335, 'Rotação_Tro': 9.188294697564546}"
260,"{'Flexão_Cab': 64.74710819832242, 'Flexão_Tro': 164.74234283868728, 'Rotação_Tro': 9.456786647156447}"
262,"{'Flexão_Cab': 63.1700378710329, 'Flexão_Tro': 163.06308991615072, 'Rotação_Tro': 11.063887041339822}"
264,"{'Flexão_Cab': 63.81799282974147, 'Flexão_Tro': 164.0143047358068, 'Rotação_Tro': 10.867517457312788}"
266,"{'Flexão_Cab': 63.207833813998306, 'Flexão_Tro': 164.2712271672039, 'Rotação_Tro': 10.312481420327819}"
268,"{'Flexão_Cab': 64.2782695537081, 'Flexão_Tro': 165.64635197386505, 'Rotação_Tro': 10.966937421796382}"
270,"{'Flexão_Cab': 62.21062456339409, 'Flexão_Tro': 163.46377586871287, 'Rotação_Tro': 12.071278987464582}"
272,"{'Flexão_Cab': 60.70521955001898, 'Flexão_Tro': 162.46169962639388, 'Rotação_Tro': 11.360108794122034}"
274,"{'Flexão_Cab': 59.96049382973425, 'Flexão_Tro': 162.505578337075, 'Rotação_Tro': 10.352540071896462}"
276,"{'Flexão_Cab': 61.70650125599708, 'Flexão_Tro': 162.08796225794026, 'Rotação_Tro': 11.839043818336725}"
278,"{'Flexão_Cab': 62.24887612118394, 'Flexão_Tro': 162.8905455328118, 'Rotação_Tro': 12.157754432730497}"
280,"{'Flexão_Cab': 63.89195289458226, 'Flexão_Tro': 164.16983651730203, 'Rotação_Tro': 13.040543927941151}"
282,"{'Flexão_Cab': 67.41912386560534, 'Flexão_Tro': 165.62711272064863, 'Rotação_Tro': 13.298292289942125}"
284,"{'Flexão_Cab': 61.742182628321984, 'Flexão_Tro': 164.25609447174264, 'Rotação_Tro': 11.592214848089325}"
