Frame,Angle
102,"{'Flexão_CotoveloD': 142.3554423812829, 'Flexão_CotoveloE': 166.7120713215177, 'Abdução_OmbroE': 173.49868029063802, 'Abdução_OmbroD': 162.36455341543868, 'Flexão_OmbroE': 119.39025408062002, 'Flexão_OmbroD': 109.92097979359252}"
104,"{'Flexão_CotoveloD': 145.6662598057624, 'Flexão_CotoveloE': 173.57084193514103, 'Abdução_OmbroE': 170.6795226548039, 'Abdução_OmbroD': 162.45626562889623, 'Flexão_OmbroE': 119.98609243517853, 'Flexão_OmbroD': 105.54118798357798}"
106,"{'Flexão_CotoveloD': 139.4560971663268, 'Flexão_CotoveloE': 174.68728588834315, 'Abdução_OmbroE': 170.76399102851315, 'Abdução_OmbroD': 161.84198683720393, 'Flexão_OmbroE': 118.15137219618136, 'Flexão_OmbroD': 104.5055447343486}"
108,"{'Flexão_CotoveloD': 127.94266709139148, 'Flexão_CotoveloE': 172.0048009247944, 'Abdução_OmbroE': 172.7320787476435, 'Abdução_OmbroD': 161.28476743060875, 'Flexão_OmbroE': 119.39248674125443, 'Flexão_OmbroD': 105.75016469634662}"
110,"{'Flexão_CotoveloD': 151.23606855589597, 'Flexão_CotoveloE': 172.68639740376906, 'Abdução_OmbroE': 172.9968424450676, 'Abdução_OmbroD': 164.66298889237294, 'Flexão_OmbroE': 123.22155256632792, 'Flexão_OmbroD': 102.55199350027152}"
112,"{'Flexão_CotoveloD': 128.53704970416305, 'Flexão_CotoveloE': 175.85766453467605, 'Abdução_OmbroE': 170.01287009938594, 'Abdução_OmbroD': 163.0774621305872, 'Flexão_OmbroE': 123.06812800831531, 'Flexão_OmbroD': 100.05302868910312}"
114,"{'Flexão_CotoveloD': 97.27560253803502, 'Flexão_CotoveloE': 178.05199875683715, 'Abdução_OmbroE': 166.19738201829313, 'Abdução_OmbroD': 156.644492362119, 'Flexão_OmbroE': 124.80232946895933, 'Flexão_OmbroD': 86.5975481452768}"
116,"{'Flexão_CotoveloD': 107.00696868102938, 'Flexão_CotoveloE': 173.21613676036978, 'Abdução_OmbroE': 169.61206781752628, 'Abdução_OmbroD': 160.023346990027, 'Flexão_OmbroE': 123.0949005010417, 'Flexão_OmbroD': 93.52035490293639}"
118,"{'Flexão_CotoveloD': 116.12175166049221, 'Flexão_CotoveloE': 176.6814322892679, 'Abdução_OmbroE': 170.19835001658086, 'Abdução_OmbroD': 161.43995602781558, 'Flexão_OmbroE': 125.58048591268727, 'Flexão_OmbroD': 93.52685352208178}"
120,"{'Flexão_CotoveloD': 143.56476386503147, 'Flexão_CotoveloE': 176.58401968618034, 'Abdução_OmbroE': 171.5755246966071, 'Abdução_OmbroD': 164.4004023602324, 'Flexão_OmbroE': 132.02060245251204, 'Flexão_OmbroD': 89.72666088955665}"
122,"{'Flexão_CotoveloD': 142.43501880830758, 'Flexão_CotoveloE': 175.51363985023656, 'Abdução_OmbroE': 170.85949762454294, 'Abdução_OmbroD': 162.30018977241411, 'Flexão_OmbroE': 131.31872557084208, 'Flexão_OmbroD': 82.49274335618763}"
124,"{'Flexão_CotoveloD': 146.14684079953867, 'Flexão_CotoveloE': 175.64581437405099, 'Abdução_OmbroE': 171.83533693589624, 'Abdução_OmbroD': 165.03036353349236, 'Flexão_OmbroE': 133.66742901313512, 'Flexão_OmbroD': 84.06842681851495}"
126,"{'Flexão_CotoveloD': 160.42445773736824, 'Flexão_CotoveloE': 174.01468656876523, 'Abdução_OmbroE': 173.7805051150865, 'Abdução_OmbroD': 168.07114659180894, 'Flexão_OmbroE': 133.44854530902734, 'Flexão_OmbroD': 91.56191948819847}"
128,"{'Flexão_CotoveloD': 156.7115489194403, 'Flexão_CotoveloE': 174.98757189068928, 'Abdução_OmbroE': 172.67329357319832, 'Abdução_OmbroD': 167.11855672865394, 'Flexão_OmbroE': 132.53045729038098, 'Flexão_OmbroD': 91.5816755167796}"
130,"{'Flexão_CotoveloD': 156.06703977736726, 'Flexão_CotoveloE': 177.24136176524505, 'Abdução_OmbroE': 171.9887185091324, 'Abdução_OmbroD': 166.01328214600062, 'Flexão_OmbroE': 135.9024036583915, 'Flexão_OmbroD': 83.2820817870001}"
