Frame,Angle
103,"{'Flexão_Cab': 128.48094912747013, 'Flexão_Tro': 153.77308857016715, 'Rotação_Tro': 1.159083220194979}"
104,"{'Flexão_Cab': 127.43279479594752, 'Flexão_Tro': 148.36700041309007, 'Rotação_Tro': 2.035431362224789}"
105,"{'Flexão_Cab': 125.36709703127232, 'Flexão_Tro': 155.40851648047405, 'Rotação_Tro': 1.4381928266704107}"
106,"{'Flexão_Cab': 128.02935111502245, 'Flexão_Tro': 149.5933588418573, 'Rotação_Tro': 1.3771702831041}"
107,"{'Flexão_Cab': 129.13385674556235, 'Flexão_Tro': 149.535706420018, 'Rotação_Tro': 1.1849822755688728}"
108,"{'Flexão_Cab': 128.46457460728493, 'Flexão_Tro': 144.3186670794149, 'Rotação_Tro': 1.5192025663017974}"
109,"{'Flexão_Cab': 128.89395669602348, 'Flexão_Tro': 146.92189998969266, 'Rotação_Tro': 1.1885866517238375}"
110,"{'Flexão_Cab': 128.03965933470207, 'Flexão_Tro': 151.93681093995994, 'Rotação_Tro': 2.201210671917902}"
111,"{'Flexão_Cab': 128.16857575685793, 'Flexão_Tro': 152.08774212953858, 'Rotação_Tro': 2.3295205668128465}"
112,"{'Flexão_Cab': 127.97724366832482, 'Flexão_Tro': 154.05668623143862, 'Rotação_Tro': 1.6799796014572714}"
113,"{'Flexão_Cab': 129.59023801388227, 'Flexão_Tro': 147.40069518022403, 'Rotação_Tro': 1.3738226953496309}"
114,"{'Flexão_Cab': 130.48668339320358, 'Flexão_Tro': 151.3026072496513, 'Rotação_Tro': 1.2667266299858337}"
115,"{'Flexão_Cab': 131.69968791451723, 'Flexão_Tro': 151.28497690636812, 'Rotação_Tro': 1.402181054574634}"
116,"{'Flexão_Cab': 130.57743460723196, 'Flexão_Tro': 150.14573699699147, 'Rotação_Tro': 0.7645922027624814}"
117,"{'Flexão_Cab': 131.81305040402196, 'Flexão_Tro': 147.73842885457498, 'Rotação_Tro': 0.5677445504509454}"
118,"{'Flexão_Cab': 132.48996973682893, 'Flexão_Tro': 150.85514650823245, 'Rotação_Tro': 0.7095482799154386}"
119,"{'Flexão_Cab': 131.58661753328647, 'Flexão_Tro': 147.0783640278555, 'Rotação_Tro': 0.6313708946326582}"
120,"{'Flexão_Cab': 135.3202282524788, 'Flexão_Tro': 152.30403043687377, 'Rotação_Tro': 2.360482750037285}"
121,"{'Flexão_Cab': 132.81530521081865, 'Flexão_Tro': 151.1102974059502, 'Rotação_Tro': 1.8655896727558383}"
122,"{'Flexão_Cab': 136.3915590414528, 'Flexão_Tro': 154.45867917886605, 'Rotação_Tro': 2.028203265417763}"
123,"{'Flexão_Cab': 134.08058276098876, 'Flexão_Tro': 150.80854674802282, 'Rotação_Tro': 2.022411866581662}"
124,"{'Flexão_Cab': 136.19885399270913, 'Flexão_Tro': 149.4882705895767, 'Rotação_Tro': 1.5763109735234668}"
125,"{'Flexão_Cab': 132.4547867180497, 'Flexão_Tro': 145.6814649842419, 'Rotação_Tro': 1.0460596600552443}"
126,"{'Flexão_Cab': 135.26362437997767, 'Flexão_Tro': 148.6841105845279, 'Rotação_Tro': 0.5582929814539562}"
127,"{'Flexão_Cab': 133.08790380673153, 'Flexão_Tro': 146.90333020279775, 'Rotação_Tro': 0.991961806195175}"
128,"{'Flexão_Cab': 132.01978964044505, 'Flexão_Tro': 146.96207576890362, 'Rotação_Tro': 1.303069291799708}"
129,"{'Flexão_Cab': 136.09614174679308, 'Flexão_Tro': 148.22563209881025, 'Rotação_Tro': 0.9409641480571547}"
130,"{'Flexão_Cab': 134.9131532199997, 'Flexão_Tro': 149.06918537215154, 'Rotação_Tro': 1.264859989122166}"
131,"{'Flexão_Cab': 134.21565368776385, 'Flexão_Tro': 146.81491840261276, 'Rotação_Tro': 1.066388993817365}"
132,"{'Flexão_Cab': 133.09042369651758, 'Flexão_Tro': 147.2227014166887, 'Rotação_Tro': 0.9542624025792441}"
133,"{'Flexão_Cab': 134.55688835698055, 'Flexão_Tro': 148.74738806012633, 'Rotação_Tro': 1.184794852517808}"
134,"{'Flexão_Cab': 136.0139976491666, 'Flexão_Tro': 150.10335290656298, 'Rotação_Tro': 1.421483925114202}"
135,"{'Flexão_Cab': 136.57474299065834, 'Flexão_Tro': 150.47872083779836, 'Rotação_Tro': 1.1592345614011819}"
136,"{'Flexão_Cab': 134.49543356993456, 'Flexão_Tro': 149.21373862988412, 'Rotação_Tro': 0.9602137073416288}"
137,"{'Flexão_Cab': 135.7328707709457, 'Flexão_Tro': 150.34176646597874, 'Rotação_Tro': 0.9755840158554534}"
138,"{'Flexão_Cab': 138.45111049235345, 'Flexão_Tro': 152.79498197970233, 'Rotação_Tro': 0.9957284671515748}"
139,"{'Flexão_Cab': 139.55591597864816, 'Flexão_Tro': 154.47137437876313, 'Rotação_Tro': 2.413912637052203}"
140,"{'Flexão_Cab': 136.24972787034744, 'Flexão_Tro': 150.6280840128342, 'Rotação_Tro': 1.7697139729942486}"
141,"{'Flexão_Cab': 137.24058971936046, 'Flexão_Tro': 150.26236264979218, 'Rotação_Tro': 2.0087292946591333}"
142,"{'Flexão_Cab': 137.55080881611252, 'Flexão_Tro': 150.9464155785763, 'Rotação_Tro': 1.3836083675601916}"
143,"{'Flexão_Cab': 138.9124876784212, 'Flexão_Tro': 150.06411737659718, 'Rotação_Tro': 1.851044534916444}"
144,"{'Flexão_Cab': 136.8364679837253, 'Flexão_Tro': 150.51440360827695, 'Rotação_Tro': 1.6533674744008406}"
145,"{'Flexão_Cab': 136.8753441945904, 'Flexão_Tro': 152.32472177096133, 'Rotação_Tro': 1.8086645217002688}"
146,"{'Flexão_Cab': 140.4029149313584, 'Flexão_Tro': 153.9468762433493, 'Rotação_Tro': 1.791675894562474}"
147,"{'Flexão_Cab': 139.1111830962908, 'Flexão_Tro': 150.11103320877442, 'Rotação_Tro': 1.880798421793234}"
148,"{'Flexão_Cab': 138.83809916697518, 'Flexão_Tro': 150.186385942722, 'Rotação_Tro': 1.5476948597365179}"
149,"{'Flexão_Cab': 137.8989712725595, 'Flexão_Tro': 152.04114677228472, 'Rotação_Tro': 2.2446954784724604}"
150,"{'Flexão_Cab': 134.96167977694648, 'Flexão_Tro': 149.28204325479902, 'Rotação_Tro': 0.43373950435566105}"
151,"{'Flexão_Cab': 132.74540158611848, 'Flexão_Tro': 146.19495922626908, 'Rotação_Tro': 0.9299097262698769}"
152,"{'Flexão_Cab': 133.96599270871152, 'Flexão_Tro': 148.7565258397527, 'Rotação_Tro': 0.8817760638111244}"
153,"{'Flexão_Cab': 131.7881171262936, 'Flexão_Tro': 144.88240333321997, 'Rotação_Tro': 1.7873690699324243}"
154,"{'Flexão_Cab': 133.16444231579737, 'Flexão_Tro': 148.1237515649436, 'Rotação_Tro': 1.9269062572157618}"
155,"{'Flexão_Cab': 133.73287752906026, 'Flexão_Tro': 149.74382849485875, 'Rotação_Tro': 1.2423683843509485}"
156,"{'Flexão_Cab': 132.5556119605651, 'Flexão_Tro': 145.6496920385901, 'Rotação_Tro': 1.0093912067227655}"
157,"{'Flexão_Cab': 136.29542427915018, 'Flexão_Tro': 155.5624561551159, 'Rotação_Tro': 1.5739379729954954}"
158,"{'Flexão_Cab': 136.59810131795317, 'Flexão_Tro': 156.5440770814651, 'Rotação_Tro': 2.6782164086230926}"
159,"{'Flexão_Cab': 133.86044209579984, 'Flexão_Tro': 153.82198223944525, 'Rotação_Tro': 2.4838598751420085}"
160,"{'Flexão_Cab': 133.69519563360157, 'Flexão_Tro': 151.58447784453608, 'Rotação_Tro': 1.8513891224341523}"
161,"{'Flexão_Cab': 133.07261345263342, 'Flexão_Tro': 153.4767868636977, 'Rotação_Tro': 1.9274436063917293}"
